time,side,qty,price,value,cost,cash,position,equity
2024-09-10 14:00:00+00:00,sell,0.00014688790102798666,56934.47,8.362984794440875,0.012544477191661312,3646.9844744945285,0.11970555148905328,10462.356604581488
2024-09-10 15:00:00+00:00,buy,0.00024743823526304776,56598.65,14.004670074270898,0.021007005111406348,3632.9587974151464,0.11995298972431633,10422.136079275322
2024-09-10 16:00:00+00:00,sell,0.0001514726297505431,56804.1,8.604266407612824,0.012906399611419237,3641.550157423148,0.11980151709456578,10446.767514614572
2024-09-10 17:00:00+00:00,sell,0.0002643466880965506,57165.76,15.111579328522268,0.0226673689927834,3656.6390693826775,0.11953717040646923,10490.072263918
2024-09-10 18:00:00+00:00,sell,0.00031563685872147695,57601.7355,18.181230850125385,0.027271846275188076,3674.7930283865276,0.11922153354774775,10542.16026970827
2024-09-10 19:00:00+00:00,sell,0.0002622661069218296,57967.125,15.202812203201063,0.022804218304801595,3689.973036371424,0.11895926744082592,10585.69976202221
2024-09-10 20:00:00+00:00,buy,0.0002733092594204567,57587.21,15.739117717190318,0.023608676575785477,3674.2103099776577,0.11923257670024638,10540.481743255852
2024-09-10 21:00:00+00:00,buy,4.587162922106702e-05,57523.3525,2.6386898974327386,0.003958034846149108,3671.5676620453787,0.11927844832946745,10532.86389095437
2024-09-10 22:00:00+00:00,sell,6.94754253986879e-05,57619.57,4.003144137039475,0.006004716205559212,3675.5648014662124,0.11920897290406876,10544.334560340305
2024-09-10 23:00:00+00:00,sell,2.7895075317446727e-05,57658.1815,1.6083793156095134,0.00241256897341427,3677.1707682128485,0.11918107782875131,10548.934985028618
2024-09-11 00:00:00+00:00,buy,0.026734790369559447,57677.4375,1541.994200615867,2.3129913009238003,2132.8635762960575,0.14591586819831076,10548.916944562363
2024-09-11 01:00:00+00:00,buy,0.00045371989012440994,56743.0555,25.745452906783296,0.03861817936017495,2107.0795052099143,0.14636958808843517,10412.537165624131
2024-09-11 02:00:00+00:00,sell,0.00011088549613513798,56955.235,6.315509490468376,0.009473264235702564,2113.385541436147,0.14625870259230003,10443.584318375706
2024-09-11 03:00:00+00:00,buy,8.217725073100812e-05,56797.2815,4.667444442665149,0.007001166663997723,2108.7110958268177,0.14634087984303104,10420.475243229128
2024-09-11 04:00:00+00:00,buy,0.00012357276993460453,56561.0755,6.989408770015297,0.010484113155022946,2101.7112029436475,0.14646445261296565,10385.898165251769
2024-09-11 05:00:00+00:00,buy,0.0001623285131475416,56252.705,9.13141796317728,0.013697126944765919,2092.5660878535255,0.1466267811261132,10340.719151640338
2024-09-11 06:00:00+00:00,sell,0.0001124853420159111,56466.4,6.351642316407243,0.009527463474610864,2098.9082027064583,0.14651429578409728,10372.043034169608
2024-09-11 07:00:00+00:00,sell,0.00013696370912855138,56728.1995,7.769704615704434,0.011654556923556651,2106.6662527652393,0.14637733207496872,10410.388748991814
2024-09-11 08:00:00+00:00,buy,0.00017024640590354578,56403.7095,9.60252882200268,0.01440379323300402,2097.0493201500035,0.14654757848087227,10362.876364713573
2024-09-11 09:00:00+00:00,sell,0.00013361807827927397,56658.605,7.570613918084463,0.011355920877126694,2104.6085781472107,0.146413960402593,10400.219327083369
2024-09-11 10:00:00+00:00,buy,7.089036004287452e-05,56523.061,4.006940145015359,0.0060104102175230385,2100.595627591978,0.14648485076263587,10380.367782824342
2024-09-11 11:00:00+00:00,sell,0.00014263858509758198,56796.195,8.101328893726361,0.012151993340589543,2108.6848044923636,0.1463422121775383,10420.365624059203
2024-09-11 12:00:00+00:00,buy,2.0133885112155747e-05,56757.28,1.1427445547984552,0.0017141168321976828,2107.540345820733,0.14636234606265044,10414.669002755481
2024-09-11 13:00:00+00:00,buy,0.0005293808897512409,55760.6,29.51859604106304,0.04427789406159456,2077.9774718856083,0.14689172695240169,10268.748301787698
2024-09-11 14:00:00+00:00,sell,9.318424010110182e-05,55934.758,5.212237919469026,0.00781835687920354,2083.1818914481983,0.14679854271230058,10294.322852813395
2024-09-11 15:00:00+00:00,sell,0.0004063028461673279,56710.185,23.041509572175706,0.03456226435826356,2106.1888387560157,0.14639223986613326,10408.119844128807
2024-09-11 16:00:00+00:00,sell,0.0003017104529089154,57292.755,17.285823059449527,0.02592873458917429,2123.448733080876,0.14609052941322434,10493.377642573032
2024-09-11 17:00:00+00:00,sell,0.000213317608503516,57708.458,12.310230250985596,0.018465345376478395,2135.740497986485,0.14587721180472082,10554.08944857632
2024-09-11 18:00:00+00:00,buy,0.00010650127154565592,57500.5115,6.123877589275611,0.009185816383913416,2129.6074345808256,0.14598371307626648,10523.745607135388
2024-09-11 19:00:00+00:00,sell,6.589422586508742e-05,57628.8075,3.797405657740644,0.005696108486610966,2133.3991441300795,0.1459178188504014,10542.469037479732
2024-09-11 20:00:00+00:00,buy,7.219485612389165e-05,57488.099,4.150345036141039,0.006225517554211559,2129.242573576384,0.14599001370652528,10521.930934548467
2024-09-11 21:00:00+00:00,buy,6.346136079046771e-05,57364.7055,3.640442272374427,0.005460663408561641,2125.596670640601,0.14605347506731575,10503.911255128762
2024-09-11 22:00:00+00:00,sell,6.095725134261376e-05,57483.114,3.50401262805412,0.005256018942081181,2129.0954272497133,0.14599251781597314,10521.199972012328
2024-09-11 23:00:00+00:00,buy,8.0173225789959e-05,57327.4005,4.596122624237909,0.0068941839363568635,2124.492410441539,0.1460726910417631,10498.460071905454
2024-09-12 00:00:00+00:00,buy,0.009245223248487117,57656.2285,533.0447041482854,0.7995670562224281,1590.6481392370313,0.15531791429025021,10545.693295699113
2024-09-12 01:00:00+00:00,sell,0.0002084287792245565,58144.343,12.118954430303887,0.01817843164545583,1602.7489152356898,0.15510948551102566,10621.488043342297
2024-09-12 02:00:00+00:00,buy,6.986624886504145e-05,57970.641,4.050191230971976,0.006075286846457964,1598.6926487178714,0.1551793517598907,10594.539140203215
2024-09-12 03:00:00+00:00,sell,0.00010748805667262773,58237.75,6.259862572486326,0.009389793858729489,1604.943121496499,0.15507186370321807,10635.979551878587
2024-09-12 04:00:00+00:00,buy,1.2968719414419017e-05,58205.151,0.7548462717928904,0.0011322694076893356,1604.1871429552984,0.1550848324226325,10630.923231924316
2024-09-12 05:00:00+00:00,buy,8.752398670713868e-05,57988.233,5.07536133426246,0.007613042001393691,1599.1041685790346,0.15517235640933963,10597.274927202865
2024-09-12 06:00:00+00:00,buy,1.3667115302512522e-05,57954.13,0.7920657769668,0.0011880986654502,1598.3109147034024,0.15518602352464214,10591.981896233572
2024-09-12 07:00:00+00:00,sell,7.317499326089938e-05,58135.751,4.254083187642324,0.006381124781463487,1602.5586167662632,0.15511284853138124,10620.16055588736
2024-09-12 08:00:00+00:00,sell,1.8460242451723285e-05,58181.4065,1.074042870172269,0.0016110643052584036,1603.63104857213,0.15509438828892952,10627.240699479176
2024-09-12 09:00:00+00:00,buy,4.9394016871207036e-05,58058.8125,2.867757964147246,0.004301636946220869,1600.7589889710366,0.15514378230580073,10608.222756404339
2024-09-12 10:00:00+00:00,buy,4.911792978357088e-05,57937.1,2.8457504096637245,0.004268625614495587,1597.9089699357585,0.1551929002355843,10589.33555017483
2024-09-12 11:00:00+00:00,sell,4.5372043948110896e-05,58049.4135,2.633820540484062,0.003950730810726093,1600.538839745432,0.15514752819163619,10606.761857244628
2024-09-12 12:00:00+00:00,buy,0.00014741028130682565,57686.0505,8.50351693168475,0.012755275397527126,1592.0225675383497,0.155294938472943,10550.374230682934
2024-09-12 13:00:00+00:00,buy,3.329421914757824e-05,57603.746,1.9178717430454335,0.00287680761456815,1590.1018189876897,0.1553282326920906,10537.589881611773
2024-09-12 14:00:00+00:00,buy,2.446611488507444e-05,57543.576,1.4078677413140124,0.0021118016119710185,1588.6918394447637,0.15535269880697566,10528.241670049078
2024-09-12 15:00:00+00:00,buy,8.09961182060559e-06,57523.6245,0.4659190289642773,0.0006988785434464159,1588.225221537256,0.15536079841879627,10525.141451800286
2024-09-12 16:00:00+00:00,sell,0.0002110678278583189,58046.2,12.25168534942955,0.018377528024144326,1600.4585293586613,0.15514973059093795,10606.310821186362
2024-09-12 17:00:00+00:00,sell,0.00015333615425203173,58428.21,8.959157021230103,0.013438735531845155,1609.4042476443594,0.15499639443668592,10665.566131033876
2024-09-12 18:00:00+00:00,buy,9.855626525773209e-05,58182.55,5.734254831171261,0.00860138224675689,1603.6613914309414,0.15509495070194365,10627.481115394314
2024-09-12 19:00:00+00:00,sell,8.296852558353773e-05,58389.235,4.844468737900697,0.007266703106851046,1608.4985934657352,0.1550119821763601,10659.529648577038
2024-09-12 20:00:00+00:00,buy,7.258268898924225e-05,58208.35,4.224918564626959,0.006337377846940439,1604.2673375232614,0.15508456486534936,10631.483968803219
2024-09-12 21:00:00+00:00,buy,0.00010977497905720335,57936.35,6.359961607900803,0.009539942411851205,1597.8978359729488,0.15519433984440656,10589.291427217431
2024-09-12 22:00:00+00:00,sell,8.303107180585023e-05,58142.1485,4.827604907049907,0.007241407360574861,1602.7181994726382,0.1551113087726007,10621.222948158542
2024-09-12 23:00:00+00:00,sell,3.243920701390124e-06,58149.945,0.18863381037019714,0.0002829507155552957,1602.906550332293,0.15510806485189932,10622.431990526671
2024-09-13 00:00:00+00:00,sell,0.009895492596593558,58051.975,574.4528888301343,0.8616793332452014,2176.497759829182,0.14521257225530576,10606.374374079885
2024-09-13 01:00:00+00:00,sell,5.347093733887309e-05,58133.2835,3.108441159331445,0.0046626617389971675,2179.6015383267745,0.1451591013179669,10618.176727849368
2024-09-13 02:00:00+00:00,buy,4.180905472359053e-05,58051.705,2.4270869111427342,0.0036406303667141015,2177.170810785265,0.14520091037269048,10606.331225472133
2024-09-13 03:00:00+00:00,buy,0.00010036206315555685,57856.791,5.806626912319853,0.008709940368479779,2171.355473932577,0.14530127243584604,10578.020825287382
2024-09-13 04:00:00+00:00,buy,2.941027348157821e-06,57850.8545,0.17014094519879894,0.0002552114177981984,2171.18507777596,0.1453042134631942,10577.157989072148
2024-09-13 05:00:00+00:00,sell,5.3215792050365085e-05,57954.2475,3.0840811833953903,0.004626121775093086,2174.26453283758,0.14525099767114383,10592.176801492973
2024-09-13 06:00:00+00:00,buy,9.310085156033487e-05,57773.724,5.378782902211756,0.008068174353317635,2168.877681761015,0.14534409852270416,10565.947514840533
2024-09-13 07:00:00+00:00,sell,0.00018083747332256483,58125.825,10.511327327789571,0.015766990991684358,2179.373242097813,0.1451632610493816,10617.107550283483
2024-09-13 08:00:00+00:00,buy,8.050231966511001e-05,57968.795,4.666622465691231,0.006999933698536846,2174.6996196984232,0.1452437633690467,10594.305563467202
2024-09-13 09:00:00+00:00,sell,5.720654308846718e-05,58080.05,3.3225588829053283,0.004983838324357993,2178.0171947430044,0.14518655682595824,10610.4596745225
2024-09-13 10:00:00+00:00,sell,0.00013924533476428191,58352.555,8.125321055326172,0.012187981582989258,2186.1303278167475,0.14504731149119396,10650.011549208775
2024-09-13 11:00:00+00:00,buy,0.00024238246722491086,57881.0355,14.02934819002265,0.021044022285033978,2172.07993560444,0.14528969395841887,10581.597869395817
2024-09-13 12:00:00+00:00,sell,6.323933216589861e-06,57892.7505,0.3661098878866993,0.000549164831830049,2172.4454963274948,0.14528337002520228,10583.299388995709
2024-09-13 13:00:00+00:00,sell,9.243872847097823e-05,58072.74,5.368170244425716,0.008052255366638575,2177.805614316554,0.1451909312967313,10609.440817869494
2024-09-13 14:00:00+00:00,sell,0.00020203754599576462,58468.885,11.812910042508573,0.01771936506376286,2189.6008049939987,0.14498889375073554,10666.939759982974
2024-09-13 15:00:00+00:00,sell,0.0005989907233939218,59669.3165,35.74136705475588,0.053612050582133815,2225.2885599981723,0.14438990302734162,10840.935383140928
2024-09-13 16:00:00+00:00,buy,9.347074790341803e-05,59480.3,5.559668126519676,0.008339502189779514,2219.720552369463,0.14448337377524503,10813.63496953317
2024-09-13 17:00:00+00:00,sell,5.821367838021452e-05,59597.0545,3.469363763071116,0.0052040456446066745,2223.1847120868892,0.14442516009686482,10830.498849550968
2024-09-13 18:00:00+00:00,sell,9.703920252451814e-05,59792.63,5.802229132043579,0.00870334369806537,2228.9782378752348,0.1443281208943403,10858.736169105794
2024-09-13 19:00:00+00:00,buy,1.5940748333664878e-05,59760.242,0.9526229780809098,0.0014289344671213648,2228.0241859626867,0.14434406164267397,10854.0602409918
2024-09-13 20:00:00+00:00,sell,6.838809467116236e-05,59898.455,4.096341211196359,0.006144511816794538,2232.1143826620664,0.1442756735480028,10874.004322271803
2024-09-13 21:00:00+00:00,sell,0.00020318267243157884,60312.0705,12.25436766407179,0.018381551496107686,2244.350368774642,0.14407249087557122,10933.660595572701
2024-09-13 22:00:00+00:00,sell,0.00016202866386089143,60643.83,9.826038746307043,0.014739058119460566,2254.1616684628298,0.14391046221171033,10981.443274051215
2024-09-13 23:00:00+00:00,buy,3.9779384888832814e-05,60561.881,2.409114373890691,0.0036136715608360366,2251.7489404173784,0.14395024159659917,10969.646341911866
2024-09-14 00:00:00+00:00,sell,0.011202362000139937,60457.72,677.2692651431003,1.0159038977146504,2928.002301662764,0.13274787959645923,10953.636436899209
2024-09-14 01:00:00+00:00,sell,4.637031776888456e-06,60444.6475,0.2802837512003214,0.0004204256268004821,2928.282164988337,0.13274324256468234,10951.900669817558
2024-09-14 02:00:00+00:00,buy,7.081264680172672e-05,60324.283,4.271722145646407,0.006407583218469611,2924.0040352594724,0.13281405521148407,10935.916688214664
2024-09-14 03:00:00+00:00,sell,1.655626040933389e-05,60352.2885,0.9992082047052471,0.0014988123070578706,2925.0017446518705,0.13279749895107473,10939.634713425581
2024-09-14 04:00:00+00:00,buy,7.549125025491099e-05,60224.215,4.546401285970564,0.006819601928955846,2920.448523763971,0.13287299020132964,10922.62005334174
2024-09-14 05:00:00+00:00,buy,0.00016521819934003923,59945.3,9.904054524898454,0.014856081787347682,2910.5296131572854,0.13303820840066968,10885.54492719795
2024-09-14 06:00:00+00:00,sell,8.332881595113362e-05,60085.75,5.006874403035827,0.00751031160455374,2915.5289772487167,0.13295487958471855,10904.22263325622
2024-09-14 07:00:00+00:00,sell,4.128530194341673e-05,60155.4575,2.4835362264318723,0.0037253043396478086,2918.008788170809,0.13291359428277513,10913.486860220532
