timestamp,close,ret,sigma_hat,pos_frac_exec,equity
2025-07-19 20:00:00+00:00,117819.615,-0.0024348222337192693,,0.0,10000.0
2025-07-19 21:00:00+00:00,117776.735,-0.0003639461901144836,,0.0,10000.0
2025-07-19 22:00:00+00:00,117919.8505,0.0012151423623689706,,0.0,10000.0
2025-07-19 23:00:00+00:00,117923.53,3.120339776896408e-05,,0.0,10000.0
2025-07-20 00:00:00+00:00,118051.65,0.0010864667975933884,,0.0,10000.0
2025-07-20 01:00:00+00:00,118033.445,-0.00015421216052458053,,0.0,10000.0
2025-07-20 02:00:00+00:00,117992.125,-0.00035007027033739924,,0.0,10000.0
2025-07-20 03:00:00+00:00,118022.595,0.00025823757305842854,,0.0,10000.0
2025-07-20 04:00:00+00:00,118029.645,5.973432460115724e-05,,0.0,10000.0
2025-07-20 05:00:00+00:00,117915.81,-0.0009644610894153915,,0.0,10000.0
2025-07-20 06:00:00+00:00,117909.816,-5.083287813556492e-05,,0.0,10000.0
2025-07-20 07:00:00+00:00,118084.225,0.0014791728620795475,,0.0,10000.0
2025-07-20 08:00:00+00:00,118259.118,0.0014810869106351987,,0.0,10000.0
2025-07-20 09:00:00+00:00,118008.0,-0.00212345571527095,,0.0,10000.0
2025-07-20 10:00:00+00:00,117985.5,-0.00019066503965836645,,0.0,10000.0
2025-07-20 11:00:00+00:00,117945.685,-0.00033745672137674987,,0.0,10000.0
2025-07-20 12:00:00+00:00,118138.02,0.001630708236592282,,0.0,10000.0
2025-07-20 13:00:00+00:00,118481.315,0.002905880765565527,,0.0,10000.0
2025-07-20 14:00:00+00:00,118513.984,0.00027573124082902467,,0.0,10000.0
2025-07-20 15:00:00+00:00,118740.5965,0.0019121161263129238,,0.0,10000.0
2025-07-20 16:00:00+00:00,118597.355,-0.0012063397373955898,,0.0,10000.0
2025-07-20 17:00:00+00:00,118091.955,-0.00426147783818609,,0.0,10000.0
2025-07-20 18:00:00+00:00,118430.0,0.002862557402830701,,0.0,10000.0
2025-07-20 19:00:00+00:00,118228.607,-0.001700523516001029,,0.0,10000.0
2025-07-20 20:00:00+00:00,118173.122,-0.0004693026620875562,,0.0,10000.0
2025-07-20 21:00:00+00:00,118118.35,-0.00046348948959817893,,0.0,10000.0
2025-07-20 22:00:00+00:00,117566.3095,-0.004673621837758546,,0.0,10000.0
2025-07-20 23:00:00+00:00,117356.0,-0.0017888585675133184,,0.0,10000.0
2025-07-21 00:00:00+00:00,117407.7025,0.0004405611984048541,,0.0,10000.0
2025-07-21 01:00:00+00:00,117377.2,-0.0002597998202035212,,0.0,10000.0
2025-07-21 02:00:00+00:00,118254.045,0.007470317915234004,,0.0,10000.0
2025-07-21 03:00:00+00:00,118465.4525,0.0017877401149364314,,0.0,10000.0
2025-07-21 04:00:00+00:00,118433.984,-0.0002656344051021886,,0.0,10000.0
2025-07-21 05:00:00+00:00,118493.289,0.0005007430975219052,,0.0,10000.0
2025-07-21 06:00:00+00:00,119243.8845,0.006334497981569154,,0.0,10000.0
2025-07-21 07:00:00+00:00,119342.7,0.0008286840068514323,,0.0,10000.0
2025-07-21 08:00:00+00:00,119027.28,-0.00264297690600257,,0.0,10000.0
2025-07-21 09:00:00+00:00,118708.58,-0.0026775374519185657,,0.0,10000.0
2025-07-21 10:00:00+00:00,118613.676,-0.0007994704342347836,,0.0,10000.0
2025-07-21 11:00:00+00:00,118168.325,-0.0037546344993136804,,0.0,10000.0
2025-07-21 12:00:00+00:00,118228.34,0.0005078772166737799,,0.0,10000.0
2025-07-21 13:00:00+00:00,118881.317,0.005523015886038873,,0.0,10000.0
2025-07-21 14:00:00+00:00,118884.718,2.8608364087912008e-05,,0.0,10000.0
2025-07-21 15:00:00+00:00,118384.7455,-0.004205523707428771,,0.0,10000.0
2025-07-21 16:00:00+00:00,117829.325,-0.004691655987046128,,0.0,10000.0
2025-07-21 17:00:00+00:00,117981.0875,0.0012879858218657336,,0.0,10000.0
2025-07-21 18:00:00+00:00,117211.835,-0.00652013400029039,,0.0,10000.0
2025-07-21 19:00:00+00:00,116750.22,-0.003938296845194866,,0.0,10000.0
2025-07-21 20:00:00+00:00,117013.225,0.0022527152411362383,,0.0,10000.0
2025-07-21 21:00:00+00:00,117287.7245,0.002345884407510379,,0.0,10000.0
2025-07-21 22:00:00+00:00,117448.32,0.0013692438887755731,,0.0,10000.0
2025-07-21 23:00:00+00:00,117440.444,-6.705928190375854e-05,,0.0,10000.0
2025-07-22 00:00:00+00:00,117209.5,-0.001966477579052772,,0.0,10000.0
2025-07-22 01:00:00+00:00,117850.96,0.005472764579663059,,0.0,10000.0
2025-07-22 02:00:00+00:00,117105.371,-0.006326541591175849,,0.0,10000.0
2025-07-22 03:00:00+00:00,117247.875,0.0012168869692577022,,0.0,10000.0
2025-07-22 04:00:00+00:00,116618.275,-0.005369820135333048,,0.0,10000.0
2025-07-22 05:00:00+00:00,117367.8,0.006427165896597309,,0.0,10000.0
2025-07-22 06:00:00+00:00,117857.295,0.004170607270477911,,0.0,10000.0
2025-07-22 07:00:00+00:00,118006.554,0.0012664383651432853,,0.0,10000.0
2025-07-22 08:00:00+00:00,118321.35,0.002667614546222552,,0.0,10000.0
2025-07-22 09:00:00+00:00,118505.2035,0.001553848903853794,,0.0,10000.0
2025-07-22 10:00:00+00:00,118871.28314,0.0030891440138323123,,0.0,10000.0
2025-07-22 11:00:00+00:00,119225.1535,0.002976920503022118,,0.0,10000.0
2025-07-22 12:00:00+00:00,119325.5,0.0008416554481516236,,0.0,10000.0
2025-07-22 13:00:00+00:00,118172.0,-0.009666835672173968,,0.0,10000.0
2025-07-22 14:00:00+00:00,119131.46,0.008119182208983666,,0.0,10000.0
2025-07-22 15:00:00+00:00,119003.3945,-0.0010749931210446428,,0.0,10000.0
2025-07-22 16:00:00+00:00,118736.864,-0.00223968821326348,,0.0,10000.0
2025-07-22 17:00:00+00:00,119230.485,0.0041572682936952265,,0.0,10000.0
2025-07-22 18:00:00+00:00,119772.9245,0.004549503426074297,,0.0,10000.0
2025-07-22 19:00:00+00:00,119368.025,-0.0033805595186915394,,0.0,10000.0
2025-07-22 20:00:00+00:00,119805.145,0.0036619521852692127,,0.0,10000.0
2025-07-22 21:00:00+00:00,119489.4425,-0.002635133073792484,,0.0,10000.0
2025-07-22 22:00:00+00:00,119925.77,0.0036515987594469834,,0.0,10000.0
2025-07-22 23:00:00+00:00,120051.7,0.0010500662201293753,,0.0,10000.0
2025-07-23 00:00:00+00:00,119606.0086692011,-0.00371249495674697,,0.0,10000.0
2025-07-23 01:00:00+00:00,119566.464,-0.00033062443635634153,,0.0,10000.0
2025-07-23 02:00:00+00:00,119132.1805,-0.003632151403256345,,0.0,10000.0
2025-07-23 03:00:00+00:00,118658.79,-0.003973657646600404,,0.0,10000.0
2025-07-23 04:00:00+00:00,119028.95,0.0031195329060746957,,0.0,10000.0
2025-07-23 05:00:00+00:00,118721.9,-0.0025796245367198933,,0.0,10000.0
2025-07-23 06:00:00+00:00,118510.35,-0.0017818953369175272,,0.0,10000.0
2025-07-23 07:00:00+00:00,118432.3095,-0.0006585121046389641,,0.0,10000.0
2025-07-23 08:00:00+00:00,118492.0745,0.0005046342526995318,,0.0,10000.0
2025-07-23 09:00:00+00:00,118172.08,-0.0027005561456349136,,0.0,10000.0
2025-07-23 10:00:00+00:00,118437.508,0.0022461143105885206,,0.0,10000.0
2025-07-23 11:00:00+00:00,118595.0,0.0013297476674365427,,0.0,10000.0
2025-07-23 12:00:00+00:00,118084.11,-0.004307854462667016,,0.0,10000.0
2025-07-23 13:00:00+00:00,117459.271,-0.005291474017969144,,0.0,10000.0
2025-07-23 14:00:00+00:00,118279.0965,0.00697965765512043,,0.0,10000.0
2025-07-23 15:00:00+00:00,118589.261,0.002622310358956881,,0.0,10000.0
2025-07-23 16:00:00+00:00,117783.9405,-0.0067908383373769254,,0.0,10000.0
2025-07-23 17:00:00+00:00,118171.252,0.003288321806485861,,0.0,10000.0
2025-07-23 18:00:00+00:00,118409.75,0.0020182404431157153,,0.0,10000.0
2025-07-23 19:00:00+00:00,118423.373,0.00011504964751640756,,0.0,10000.0
2025-07-23 20:00:00+00:00,117952.2,-0.003978716262371673,,0.0,10000.0
2025-07-23 21:00:00+00:00,118212.09,0.0022033501706624214,,0.0,10000.0
2025-07-23 22:00:00+00:00,118649.2,0.003697675931455091,,0.0,10000.0
2025-07-23 23:00:00+00:00,118778.3,0.0010880815041316438,,0.0,10000.0
2025-07-24 00:00:00+00:00,119094.1935,0.0026595219833924766,,0.0,10000.0
2025-07-24 01:00:00+00:00,119163.85,0.0005848857778276706,,0.0,10000.0
2025-07-24 02:00:00+00:00,119027.145,-0.0011472019408570455,,0.0,10000.0
2025-07-24 03:00:00+00:00,118575.648,-0.0037932271667946438,,0.0,10000.0
2025-07-24 04:00:00+00:00,118077.45,-0.004201520366137967,,0.0,10000.0
2025-07-24 05:00:00+00:00,117721.597,-0.0030137253133430963,,0.0,10000.0
2025-07-24 06:00:00+00:00,117547.6895,-0.0014772777844663798,,0.0,10000.0
2025-07-24 07:00:00+00:00,118495.655,0.008064518358738226,,0.0,10000.0
2025-07-24 08:00:00+00:00,118794.2979119998,0.002520285760687191,,0.0,10000.0
2025-07-24 09:00:00+00:00,118567.2675,-0.001911122132882026,,0.0,10000.0
2025-07-24 10:00:00+00:00,118487.975,-0.0006687553965937232,,0.0,10000.0
2025-07-24 11:00:00+00:00,118687.9455,0.0016876860288985718,,0.0,10000.0
2025-07-24 12:00:00+00:00,118621.8,-0.000557305964993704,,0.0,10000.0
2025-07-24 13:00:00+00:00,118297.5935,-0.002733110608673983,,0.0,10000.0
2025-07-24 14:00:00+00:00,119173.32,0.007402741459825224,,0.0,10000.0
2025-07-24 15:00:00+00:00,119131.455,-0.0003512950717493579,,0.0,10000.0
2025-07-24 16:00:00+00:00,118607.9325,-0.004394494300434815,,0.0,10000.0
2025-07-24 17:00:00+00:00,119174.5945,0.004777606253274946,,0.0,10000.0
2025-07-24 18:00:00+00:00,119098.629,-0.0006374303207720144,,0.0,10000.0
2025-07-24 19:00:00+00:00,119002.1,-0.0008104963156208012,,0.0,10000.0
2025-07-24 20:00:00+00:00,118798.178,-0.0017136000121006356,,0.0,10000.0
